id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,like
2MKGrYH1PyPAUKu2Sl8IaT,SLASH (From “Deadpool & Wolverine”),0.675,0.724,1,-5.226,1,0.206,0.00901,0.0,0.108,0.408,159.991,4,0
3lVJWIGigp1gP69EAY24Ts,Good House,0.278,0.734,8,-6.562,1,0.041,0.344,0.464,0.509,0.305,111.757,4,1
2RoYgkPzUY0vY7lhUuyus1,DASH,0.645,0.83,5,-1.92,0,0.138,0.0843,0.0,0.0605,0.725,179.977,4,0
0YxFcX2Rhfp4mOaLFyTXbV,Mai Grita,0.875,0.813,4,-5.221,0,0.154,0.245,0.0,0.291,0.96,98.024,4,0
7mUFcQWYwoRxRa5ZfI2mHG,Sólo Déjate Amar,0.58,0.49,9,-6.272,1,0.0245,0.546,0.0,0.0827,0.165,75.929,4,0
5oUV6yWdDM0R9Q2CizRhIt,New Slang,0.669,0.389,0,-11.547,1,0.0306,0.605,0.16,0.0905,0.649,130.015,4,1
7DUh5iszvXQDhhE0ZEtmUe,Entra en Mi Vida,0.677,0.366,0,-8.266,1,0.0311,0.578,0.0,0.108,0.316,138.015,4,0
48pFvVfDRkog8q6odD422P,Indestructible,0.292,0.921,11,-6.73,0,0.0764,8.8e-05,0.0,0.114,0.436,170.996,4,0
3Pgtvva5mLT5VGrgWWdldt,Warm Tape,0.496,0.823,11,-2.699,1,0.0316,0.00636,0.0,0.564,0.367,112.912,4,1
38k98JBC3dx44u052nZUpn,Save Me,0.432,0.807,7,-5.957,0,0.105,0.158,2.03e-06,0.173,0.441,173.819,4,0
6EThJr4Dq1Y93JspecGU2F,Cigarette Daydreams,0.638,0.668,2,-3.442,1,0.0259,0.0822,0.0,0.0815,0.299,113.945,4,1
4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,4,0
132ALUzVLmqYB4UsBj5qD6,Adan y Eva,0.767,0.709,1,-4.47,1,0.336,0.323,0.0,0.0745,0.72,171.993,4,0
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,4,0
0OoubLzXym5JYNHL7PSAHu,Cottontail,0.621,0.408,7,-7.078,1,0.0361,0.638,0.0,0.229,0.837,99.395,4,1
37v0l98mdpucJxqTlV2dxP,Reichenbach Falls,0.519,0.551,5,-10.583,1,0.0529,0.0403,0.0201,0.125,0.694,147.094,4,1
0q185bbM0l7ccJa3ikgs78,Chiquetere,0.735,0.878,2,-8.522,1,0.0398,0.00239,6.61e-05,0.0765,0.901,132.942,4,0
7gVGBGI4ZqvkYBlh2LdrQy,Exits,0.483,0.858,9,-2.94,0,0.0346,0.0559,0.00107,0.514,0.712,188.055,4,1
40HxZ8rPnqaVTNhjbSRjpC,El Cabrón,0.705,0.807,1,-5.11,1,0.126,0.00907,0.431,0.12,0.423,89.997,4,0
1xuYajTJZh8zZrPRmUaagf,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",0.691,0.805,2,-6.81,0,0.0947,0.59,0.0,0.0975,0.866,142.503,3,1
2BBIY8c9rASdkjGbinuPJG,Pistoleros Famosos,0.743,0.49,10,-6.857,1,0.0338,0.522,0.0,0.101,0.959,97.488,4,0
2pBBFMtmnmgVHs0nezANQq,Panda (Remix),0.767,0.751,6,-6.13,1,0.293,0.151,0.0,0.383,0.588,145.098,4,0
4kwS4S0EISsbDUoki7T4AC,Automotivo Extradimensional 1.0,0.882,0.71,9,-5.218,1,0.0988,0.462,0.000201,0.0767,0.539,129.979,4,0
5pE9vMyvVNOpZFutt6lyy4,Sleeping Powder,0.722,0.597,4,-5.964,0,0.0264,0.174,0.183,0.181,0.389,103.975,4,1
19kUPdKTp85q9RZNwaXM15,Good as You,0.626,0.516,8,-6.05,1,0.0388,0.4,0.0,0.142,0.769,153.653,4,0
45AgDMoWHzskDO4Yt8xpHY,Infinity - Original,0.795,0.769,7,-3.83,0,0.0403,0.00326,0.82,0.0998,0.362,127.975,4,0
0GiMQxzKztpQbQlEnKjYag,Nomas Por Tu Culpa,0.558,0.476,10,-6.839,1,0.219,0.287,0.0,0.16,0.68,163.212,3,0
5oEJyOsT68BDRwLoQQJl6W,Misty,0.321,0.181,0,-12.758,1,0.0367,0.956,1.6e-05,0.0977,0.115,66.539,3,1
6yB43rWcWjlxErOBSUx8GN,When Did We Stop,0.393,0.525,7,-9.294,1,0.0265,0.139,0.0192,0.111,0.703,103.963,3,1
5kZD0TTSYAgRzciBtKCmgT,It's hard to get around the wind,0.436,0.244,0,-19.096,1,0.0339,0.87,0.000371,0.102,0.359,145.42,4,1
4GaLvfyZcL162OlffUw6Ii,Mark,0.845,0.328,7,-12.71,0,0.0588,0.167,0.000145,0.0828,0.612,103.973,4,1
1w2JyfoEwjn9j6HOyfpkG1,La Dosis Perfecta (feat. Denise Gutiérrez) - En Vivo,0.382,0.834,0,-8.82,0,0.127,0.0472,0.0,0.968,0.574,166.409,4,0
58G9UrM5Hsx43Jp7nEJV0y,Long Distance,0.476,0.421,4,-7.588,1,0.0307,0.048,8.76e-05,0.116,0.586,141.205,4,1
7i28aaEucsoEeEfZLHZHb1,Taking Up Space,0.658,0.463,9,-12.774,1,0.0359,0.12,0.00443,0.406,0.749,90.055,4,1
18ESXa5mEm1V4Pkt5GSXWx,Cherry Pie,0.407,0.955,2,-4.164,1,0.164,0.0251,0.0,0.347,0.508,177.48,4,0
2KvbRojbZGMsWr1Nuj5n2f,You Might Be Sleeping,0.587,0.565,7,-9.249,1,0.0265,0.731,0.341,0.169,0.508,92.604,4,1
28O4PwkH8bzARStxeL4pxL,Sexy Bitch (feat. Akon),0.815,0.633,11,-4.99,0,0.0486,0.0744,0.000287,0.148,0.853,130.016,4,0
7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,4,0
3LkVlYZK41uDwBHX26m8mi,Pasaporte,0.802,0.741,2,-3.64,1,0.0321,0.0423,2.22e-06,0.206,0.696,116.97,4,0
1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058,4,0
6gm12xlADJwiBbHIKBXzGW,René,0.486,0.388,0,-9.326,1,0.126,0.435,0.0,0.196,0.467,90.471,4,1
2SDXa6StUCnkkAf73WLQTW,Sin Llorar,0.594,0.606,4,-7.602,0,0.0632,0.509,0.0,0.112,0.434,174.975,4,0
0j36CNxT4hpel4SwkndMor,Miracle Aligner,0.561,0.716,6,-8.619,0,0.0271,0.0127,2.97e-06,0.15,0.834,113.073,4,1
50sTMaXwK2k8ZTgnLNuHhE,Las Heladas,0.877,0.616,4,-6.041,1,0.0343,0.116,0.0,0.156,0.965,106.711,1,0
3IZjc0jcWpTLiTkJJCTyrE,Paula,0.481,0.519,7,-6.704,1,0.0264,0.211,8.5e-06,0.114,0.254,79.006,4,1
2YDOjCfkGciEXxSutB6LJR,World Hold On - FISHER Rework,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4,0
4THusowxdHxwt0HBh5pyRx,Rebota,0.816,0.911,1,-2.002,1,0.255,0.188,0.0,0.498,0.931,89.686,4,0
5gFAT2DbEt4TOMXyAMEixG,Netflixxx,0.707,0.609,6,-5.673,0,0.126,0.711,0.0,0.137,0.579,134.91,4,0
7cOZAzuSGF7y4pNX35B7yq,Paloma negra,0.454,0.257,2,-7.446,1,0.0363,0.916,8.06e-05,0.208,0.464,80.43,3,0
7zrHnJ87htwgS20PzFmgTr,Radio Nowhere,0.395,0.955,9,-3.799,1,0.0488,0.00962,0.0,0.36,0.658,140.219,4,1
60mVBegbZZTphS4TzKCezF,If You Feel Alone At Parties,0.331,0.552,5,-13.195,0,0.0341,0.0968,5.08e-06,0.236,0.452,140.857,4,1
0XZajNIa2tdOUfCoCewcni,No I In Threesome,0.468,0.908,0,-3.883,1,0.0667,0.0101,0.0402,0.109,0.167,120.0,4,1
2l0h4aBFLp9HdoaNdCTlbW,Pull the Plug,0.226,0.978,9,-5.729,1,0.209,3.6e-06,0.533,0.0436,0.242,102.374,4,0
65j65yDSE06CNKAPjsHoJt,Was It Something I Said,0.587,0.724,6,-6.775,1,0.0321,0.617,0.000168,0.157,0.837,106.994,4,1
0TL0wshZGOrvNcUD66HGfq,Hazme una Señal - Gimme Little Sign,0.782,0.668,0,-6.156,1,0.0387,0.0777,0.0,0.297,0.766,123.981,4,0
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,4,0
1ndGB6rvxKYN9seCYO1dTF,The Zephyr Song,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4,1
204t5SErksNRHRhU52g5JF,Oncle Jazz,0.712,0.311,0,-16.776,0,0.0535,0.528,0.761,0.0812,0.242,139.959,4,1
06RLIaxhvdBakxx1RFbfK1,Spicy Margarita (feat. Maria Becerra),0.74,0.805,6,-5.088,0,0.111,0.0171,0.0,0.229,0.608,129.915,4,0
62palWibstlLsBrsLigON4,Do I?,0.302,0.64,11,-7.731,1,0.029,0.386,0.362,0.092,0.769,79.996,4,1
3PhbzvTllkq1rkULafc6ns,The Ultracheese,0.478,0.555,9,-6.551,1,0.0403,0.624,3.98e-05,0.126,0.426,131.474,3,1
2LWqH7TB7GY9Bvme8FF7Ac,Despacio,0.564,0.664,7,-6.561,1,0.041,0.301,0.077,0.306,0.677,174.144,4,1
76qqDJijAjFph7sjUxNVG8,Shhh,0.796,0.758,6,-4.402,1,0.117,0.156,2.65e-06,0.0622,0.829,99.98,4,0
0KSDEL5lOswphHavdBTczY,Tengo Mal Gusto,0.585,0.413,0,-3.87,1,0.0413,0.762,0.0,0.125,0.73,80.846,3,0
64a5XZCVDWwvC7gwPPCsH6,Still Take You Home,0.599,0.946,8,-4.192,1,0.0378,0.000669,0.0,0.0973,0.653,108.934,4,1
7BwxbmYFy0l3ROHDjV2c14,Culpable O No - Miénteme Como Siempre,0.54,0.367,0,-14.238,1,0.0277,0.0367,0.0,0.0433,0.252,70.276,4,0
0ZeuQwqA1sPuyyHo43dHjS,Tired of Feeling Lonely,0.488,0.268,3,-13.623,1,0.0334,0.525,0.169,0.267,0.0514,93.26,4,1
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,4,0
421W0Nxl3Z6h5M2jMnFQUk,one foot in the grave,0.411,0.408,7,-6.721,1,0.0946,0.825,0.0,0.127,0.247,77.423,4,1
4wmPBI7iEJ2urKoXjQQqFu,La Vecinita,0.926,0.661,11,-5.457,0,0.255,0.0796,0.0,0.0694,0.891,94.003,4,0
5qyJcHrZEC1Q0vzEKY0yMD,Glass,0.259,0.761,10,-3.399,1,0.0464,0.0215,0.522,0.198,0.176,200.033,4,1
2nRbh2661Hc6a9meTvSGdF,The Great Gig In The Sky - 2011 Remastered Version,0.275,0.216,5,-13.818,1,0.0345,0.768,0.897,0.0832,0.181,116.388,4,1
4lR8sYGMGZPvthF2yUfo7T,Smart,0.799,0.675,1,-5.474,1,0.0465,0.115,0.0,0.0833,0.594,113.076,4,0
1Uy2fW2iGQBhaSLleFQleq,The Mercy Seat - Live from KCRW,0.356,0.334,0,-11.409,1,0.0337,0.745,5.57e-05,0.703,0.231,120.136,4,1
2jvUbc15sigPBzrNAjqwIG,Linda,0.501,0.661,11,-7.859,1,0.0256,0.446,0.709,0.112,0.776,106.174,4,1
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,4,0
4N2yjWLIxZjOXDrCu2VlJe,The Bad Thing,0.55,0.952,2,-3.638,1,0.075,0.00103,0.0,0.257,0.538,111.066,4,1
5QjmUqgpPQgXgg4606DqZF,UWAIE,0.705,0.783,9,-4.783,0,0.0403,0.138,0.0,0.0984,0.454,103.001,4,0
2MgHR3W3xEwn7EQu0ZEihw,Tranquility Base Hotel & Casino,0.589,0.773,9,-6.638,0,0.0296,0.0402,0.00894,0.226,0.792,142.181,4,1
48sc7vBJeNoCEQhxO3zYKA,Too Late To Say Goodbye,0.482,0.55,4,-7.098,0,0.0356,0.135,0.0,0.294,0.105,67.559,4,1
6vcdiwrCVXnTLASFdjEV8r,How Are You True,0.493,0.461,11,-9.777,0,0.0336,0.391,0.000346,0.0985,0.288,140.034,4,1
4pK99WOgqZRQbeiac4Wjyi,Do I Make You Nervous?,0.653,0.703,9,-6.877,0,0.0346,0.0933,2.63e-06,0.117,0.791,115.086,4,1
0cK2wmXmEy3oldKoUL6LiU,Greetings From Suburbia,0.367,0.319,10,-11.169,1,0.0326,0.555,0.0415,0.088,0.223,81.397,4,1
588ROs3NuPqlPSYpIuitKS,Mi Pasado y Mi Presente,0.796,0.555,7,-7.295,0,0.0583,0.494,0.0,0.317,0.889,114.855,4,0
7nK3q1GgJDxlWfCwtiLV5a,A fuego lento,0.673,0.869,10,-4.566,1,0.0975,0.513,0.0,0.157,0.728,119.106,4,1
1yxJIFPhP2EqnQ6oWJKbmP,Mis Tres Viejas,0.92,0.629,10,-4.717,1,0.0343,0.523,0.0,0.116,0.968,98.865,4,0
2fyIS6GXMgUcSv4oejx63f,Mardy Bum,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,4,1
3HgWaOW2GNpLnTHmDfXnLe,Slowly,0.194,0.538,6,-6.801,0,0.0361,0.546,0.803,0.235,0.0528,74.191,4,1
1Qdnvn4XlmZANCVy3XjrQo,Show Me How to Live,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,4,0
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,4,0
11zf7m4vw9Ze7cer9Nyhk1,Pleaser,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,4,1
4xzrnTQ0CVRj6LBisVyTum,SOMETHING AIN'T RIGHT,0.768,0.884,1,-3.826,0,0.0451,0.107,2.75e-06,0.323,0.747,123.99,4,0
08VsgIn1zAhKYZ82bO4XAq,"Cello Concerto No. 2 in E Minor, Op. 24: I. Allegro moderato",0.231,0.122,4,-21.353,0,0.0441,0.978,0.796,0.0922,0.0494,97.409,4,1
0aZG8KWrpRnsGL0loUkfSj,plot twist,0.808,0.71,5,-4.798,1,0.0752,0.0102,0.0,0.144,0.73,112.066,4,0
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,4,0
4qhgfXJDzAUTwpDl6aPhEm,Rosa e Laranja,0.61,0.495,4,-7.928,0,0.0277,0.781,0.0,0.29,0.438,124.833,4,1
72UCrt0G2z6QQkvzEw9dGQ,"Bold as Love - Live at the Nokia Theatre, Los Angeles, CA - December 2007",0.385,0.596,1,-9.027,1,0.0818,0.05,0.000675,0.966,0.339,104.537,4,1
3NeiYiBn3rQBgurfVk92Zm,Humility (feat. George Benson),0.632,0.807,0,-5.893,1,0.126,0.144,0.0211,0.125,0.784,160.174,4,1
5Nodfi0wQT9QANl0KlAo7B,Black Star,0.348,0.923,4,-3.543,1,0.0623,3.26e-05,0.0862,0.183,0.391,106.152,4,0
0sQdIxWPpjCFLLUfOXhR0V,El Arte del Engaño,0.617,0.659,9,-8.29,0,0.327,0.0344,0.000535,0.11,0.591,176.989,3,0
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4,0
1bJRd2ey6ER7neSxZwYdAG,Kisses (feat. bbyclose),0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002,4,0
4SompCjSGhYldDnCp8kJrT,Flotando En La Realidad,0.537,0.511,9,-9.854,0,0.0347,0.0537,0.00023,0.0994,0.608,180.006,4,1
3Q5URFgTK8gBA7EwsSlatW,Amigos Tuve Una Novia,0.617,0.772,7,-7.128,1,0.0582,0.0484,6.74e-05,0.139,0.761,112.123,4,0
5jZM2ut63rT6MGCW3omsaK,Juicebox,0.462,0.981,2,-2.371,0,0.127,0.00164,0.00903,0.0855,0.547,154.996,4,1
3czdA0j4iaLDJJCoT5D8iP,Don't Sit Down 'Cause I've Moved Your Chair,0.434,0.912,9,-5.148,1,0.0451,0.0191,0.278,0.326,0.315,119.729,4,1
0eDQj41kzBhMKQIkTt6OJR,A Certain Romance,0.455,0.881,11,-5.587,1,0.0401,0.000566,6.06e-05,0.11,0.201,137.949,4,1
1hTnvalwqFsqAL8tyrDpv0,Yorkshire Tapas,0.434,0.378,7,-11.799,1,0.133,0.0178,0.00132,0.0837,0.413,181.487,3,1
6DdABq4yTgh3nRhudbEEGb,PORQUE TE VAS,0.8,0.571,6,-9.164,0,0.0426,0.566,0.00481,0.11,0.483,107.969,4,0
7leW1Dmvs9A4oDh9i5Qwpz,These Words,0.595,0.989,5,-2.695,1,0.0736,0.017,0.0,0.321,0.223,129.989,4,0
4WrYLfuJg2wNLwvSRHZwxl,Summertime,0.615,0.65,9,-7.201,1,0.0405,0.147,4.3e-05,0.0757,0.79,95.998,4,1
3iIZvct75tkk1CwbqVjsry,Balenciaga,0.756,0.436,11,-9.683,0,0.0848,0.0552,1.27e-05,0.0699,0.34,159.992,4,0
0YdWb05mQJwJnd3U7zXWFv,"Hungry Like the Wolf - Recorded Live at AIR Studios, London",0.51,0.963,0,-3.659,1,0.0422,0.00111,0.0,0.743,0.732,129.035,4,1
3bPjuhFTlz10kZzlIPVbyC,Farelos,0.558,0.465,9,-10.875,1,0.0597,0.674,0.0511,0.277,0.626,106.086,4,1
6b37xrsNCWYIUphFBazqD6,Me Gustas Tu,0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,4,1
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4,0
6KOnLTb1xLfKDAjMC43I76,Giza,0.698,0.891,5,-5.003,0,0.0341,0.0942,0.0,0.133,0.696,124.054,3,0
2OQ1V0e2O56AeIo4ywuYKF,People Everywhere (Still Alive),0.551,0.648,7,-13.088,1,0.0627,0.043,0.655,0.41,0.807,109.209,4,1
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4,0
3OHsVsXerV3HOm9tk8bVUO,Amazing,0.697,0.863,8,-7.781,0,0.108,0.436,0.204,0.091,0.393,130.031,4,0
0euDcsQmWbjM0AtsckB8HU,Crown On the Ground,0.431,0.812,11,-3.051,1,0.0879,0.000866,0.00411,0.0917,0.53,84.808,4,1
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,4,0
1RI9Qpt8QbYtwfCW8npcO1,I Didn't Know,0.646,0.399,5,-14.222,1,0.0295,0.432,0.284,0.124,0.581,104.985,4,1
6gxycjJNMgmAyfzUXBN80P,Goodbye My Lover,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,4,1
1NC5LcAmP5gJcLWVl5tJvv,La Flaca (feat. Juanes),0.678,0.782,9,-4.464,0,0.0284,0.0121,0.000225,0.0855,0.7,103.002,4,1
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,4,1
4VS68hFMSdb6adNtXIBGIz,Back To Back (feat. Future & Southside),0.657,0.764,10,-4.58,0,0.353,0.00162,0.0,0.186,0.333,163.067,4,0
7k59eQ9b5KXWUNQIMrA7nI,Barro,0.457,0.378,4,-12.903,0,0.172,0.827,2.49e-05,0.102,0.387,85.802,4,0
2USlegnFJLrVLpoVfPimKB,Thunder,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,3,0
5Rp8yqtVM524IiVaMQViAc,Un Pie Tras Otro Pie - En Vivo,0.728,0.878,6,-5.725,0,0.0401,0.0704,0.0,0.97,0.661,98.012,4,0
517C3ko96edIA8XMh5nE3R,El Numero Uno,0.755,0.658,10,-6.364,1,0.0722,0.228,0.00014,0.0298,0.965,112.835,4,0
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,4,0
2o97OhRvkc1WGbV20QkB0R,Rock My Body,0.662,0.821,2,-4.103,0,0.13,0.202,0.0,0.522,0.47,124.077,4,0
3LL4MggYG3ivfMbkkmmef4,Todas Esas Tardes,0.74,0.704,6,-5.262,0,0.0291,0.282,7.56e-06,0.199,0.95,115.002,4,1
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,0
3aAnwyBJY9OLNLqSgd4fZU,Deja Vu,0.357,0.572,5,-5.339,0,0.069,0.0811,0.0,0.145,0.238,162.844,4,0
0IktbUcnAGrvD03AWnz3Q8,Lucky,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,4,1
4Hs73YfAFeRmnLondZLt63,"Volver, Volver",0.477,0.239,0,-7.541,1,0.0306,0.38,4.04e-06,0.453,0.339,80.122,4,0
75n7mraeMycQOl2sDGYaTe,Mad Sounds,0.532,0.462,10,-10.71,1,0.03,0.279,0.196,0.101,0.485,80.001,4,1
4PE7pAJ3DDmJdxWzpsXrlS,Tranquilo,0.767,0.581,1,-5.014,0,0.43,0.112,0.0,0.0643,0.19,118.152,4,0
3RkSwrsIadAvqVtMp5yhaB,XO (Only If You Say Yes),0.662,0.761,8,-6.885,1,0.0532,0.112,0.0,0.21,0.471,96.95,4,0
1kvkYrjZh561EJwERr8EsK,perfume,0.677,0.455,2,-7.086,1,0.0322,0.833,0.00602,0.105,0.704,129.975,4,1
3a94TbZOxhkI9xuNwYL53b,Black Summer,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,1
6l4qSMR0iVGnZibf5piyJ8,Caile,0.769,0.701,1,-1.971,0,0.0747,0.167,1.31e-06,0.0726,0.349,130.011,4,0
6PhRhocBXP4y7NpciGmzra,Después De La 1,0.805,0.581,6,-5.091,0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,4,0
2LzpOIEFP862EHojyakCS6,Super Jon-Z (Residente Challenge),0.772,0.595,0,-8.76,1,0.247,0.538,0.0,0.417,0.494,137.001,4,0
0rIAC4PXANcKmitJfoqmVm,Motivation,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,4,0
7g0cWpdPHr0TdmnjHIlVZC,Insert Generic Name,0.606,0.418,9,-8.692,1,0.0308,0.886,0.0,0.328,0.327,131.986,4,1
5Xak5fmy089t0FYmh3VJiY,Black,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,4,1
1jAhMh9XERshT2aGIN9aC5,Mujer Eléctrica,0.763,0.403,10,-9.329,1,0.0509,0.76,0.0,0.0743,0.25,109.961,4,1
2aqsQyxUdXNQPvgWe6gqON,La Rubia Y La Morena,0.493,0.684,8,-7.439,1,0.101,0.161,1.38e-06,0.209,0.873,182.312,3,0
4YEU9N2XAE0DfUwxWI5ijA,Todo se transforma,0.761,0.488,9,-7.326,1,0.043,0.199,0.00236,0.0864,0.682,100.024,4,1
3BwabPHcwg7jotkO7YOcJ2,A chillar a otra parte,0.466,0.768,0,-7.267,1,0.106,0.214,0.0,0.0792,0.943,168.446,4,0
05eiPnF8VL4NkEhwZqrl9a,Heatwave,0.545,0.378,7,-13.304,0,0.0679,0.321,0.613,0.151,0.288,75.007,4,1
0YwxZXiwZDJbWhfQJMIn8u,DM,0.845,0.524,11,-9.318,0,0.208,0.174,0.0,0.0965,0.194,124.973,4,0
74f0dpqHhTeTJzs4pmZ1yq,Pool House,0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,4,1
0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,4,1
3qhlB30KknSejmIvZZLjOD,End of Beginning,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4,1
5MoXlEgWQxFQNYAeFbo7Zk,Hide My Face,0.414,0.608,6,-7.228,1,0.054,0.113,0.048,0.655,0.144,78.841,4,1
3w0w2T288dec0mgeZZqoNN,CARNIVAL,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,4,0
6MwMmwd633M6qZQKe0DeUT,Paris Song,0.399,0.407,0,-14.902,0,0.0561,0.984,0.00206,0.116,0.344,142.248,4,1
7jBwvxrkKMLlYpqSTMIEUw,Me Va a Nacer Un Hermanito,0.597,0.177,0,-21.291,0,0.496,0.826,0.0,0.702,0.827,132.898,4,1
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4,0
2aLFy6p8TtSRwUhi3UYxV4,Ojo Por Ojo,0.626,0.54,4,-5.755,0,0.0363,0.147,0.0,0.103,0.696,80.138,4,0
0NLIFSZxPzQhCwnkn5PJYs,"Canta Canta, Minha Gente",0.851,0.73,2,-11.048,1,0.347,0.453,6.34e-05,0.124,0.905,93.698,4,1
2tBFHlJdsoOsiFAnnLNRVY,"Bones in the Soil, Rust in the Oil",0.292,0.687,7,-10.622,1,0.0312,0.173,0.663,0.088,0.409,124.827,4,1
6zGxdoDqYod7xfH83uyKzE,Resignation - Great Expectations Soundtrack,0.339,0.887,9,-5.358,0,0.0306,0.0908,0.0834,0.25,0.638,164.325,4,1
2oiixB9QMIzhWaHGVlQx4g,Yandel 150,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4,0
0EVxchTHYIgx618OrpcrdQ,AGORA,0.686,0.871,4,-2.217,0,0.0926,0.254,0.000206,0.34,0.626,169.857,4,0
4XgcpHJAulT6gSTPFODnB7,Pure,0.54,0.637,2,-9.523,1,0.304,0.445,0.0,0.185,0.488,90.927,3,0
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,4,0
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,4,0
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4,0
3qzbKMcNMCFKDS5I7IJ9bV,The Day I Said You'd Died (He Lives),0.325,0.747,9,-7.276,1,0.0494,0.000235,7.39e-05,0.254,0.246,67.736,4,1
